combo,replication,revenue,perfect,difference
65,43,117468,120000,0.0211
65,44,76236,92352,0.174506237
65,45,81972,95220,0.139130435
65,46,109914,119166,0.077639595
65,47,100800,107004,0.057979141
65,48,82392,96972,0.150352679
65,49,89214,99612,0.104385014
66,0,110580,111786,0.010788471
66,1,91500,102114,0.103942652
66,2,44202,64884,0.318753468
66,3,37068,54060,0.314317425
66,4,108810,110100,0.011716621
66,5,76902,93096,0.173949472
66,6,52062,74556,0.3017061
66,7,111474,119700,0.068721805
66,8,111402,117456,0.051542705
66,9,77772,96288,0.192298106
66,10,110130,112896,0.024500425
66,11,110046,111354,0.011746323
66,12,88488,100218,0.117044842
66,13,102012,106848,0.045260557
66,14,41268,59760,0.309437751
66,15,72774,89784,0.189454691
66,16,74148,91788,0.192181985
66,17,88614,100428,0.117636516
66,18,109800,111372,0.014114858
66,19,29124,41904,0.304982818
66,20,105114,108654,0.032580485
66,21,48372,71004,0.318742606
66,22,113394,120000,0.05505
66,23,76494,94356,0.189304337
66,24,83796,99324,0.156336837
66,25,104370,107106,0.025544787
66,26,82398,98430,0.162877172
66,27,104046,107574,0.032796029
66,28,59232,80136,0.260856544
66,29,96456,103224,0.065566147
66,30,108996,111498,0.022439864
66,31,97308,104280,0.066858458
66,32,62724,82248,0.237379632
66,33,109974,114612,0.040466967
66,34,33552,48072,0.30204693
66,35,73752,92184,0.19994793
66,36,114744,120000,0.0438
66,37,116664,120000,0.0278
66,38,82320,97698,0.157403427
66,39,29058,40884,0.289257411
66,40,113298,120000,0.05585
66,41,98334,105096,0.064341174
66,42,81402,97356,0.163872797
66,43,110508,113226,0.024005087
66,44,60780,80904,0.248739247
66,45,89052,100932,0.117703008
66,46,60858,81066,0.249278366
66,47,102366,107034,0.04361231
66,48,68820,88584,0.223110268
66,49,107394,109170,0.016268206
67,0,53610,74568,0.281058899
67,1,111510,116106,0.039584518
67,2,59448,79320,0.250529501
67,3,113586,118962,0.045190901
67,4,102180,105336,0.029961267
67,5,107604,110814,0.028967459
67,6,92508,101148,0.085419385
67,7,107640,109758,0.019296999
67,8,89754,100452,0.106498626
67,9,111576,114792,0.02801589
67,10,102144,106122,0.037485159
67,11,105150,107934,0.02579354
67,12,94908,102870,0.077398659
67,13,103026,107232,0.039223366
67,14,91008,101136,0.100142383
67,15,113628,120000,0.0531
67,16,89190,100200,0.10988024
67,17,58104,79674,0.270728217
67,18,112044,118008,0.050538947
67,19,68016,87360,0.221428571
67,20,44940,62952,0.28612276
67,21,61368,80412,0.236830324
67,22,105972,108606,0.024252804
67,23,92922,102480,0.093266979
67,24,39300,55752,0.295092553
67,25,106440,108684,0.020647013
67,26,89928,101400,0.113136095
67,27,98478,104598,0.058509723
67,28,107562,110604,0.027503526
67,29,104544,106986,0.022825416
67,30,89988,100476,0.104383136
67,31,68442,85782,0.202140309
67,32,109746,114774,0.043807831
67,33,78498,92628,0.152545667
67,34,80820,97032,0.167078902
67,35,84618,98988,0.145169111
67,36,29460,41820,0.295552367
67,37,66654,85788,0.223038187
67,38,111114,117936,0.057844933
67,39,54492,75312,0.276449968
67,40,58068,77604,0.251739601
67,41,77562,92772,0.16395033
67,42,108174,110358,0.019790138
67,43,82464,97212,0.151709665
67,44,108186,111402,0.028868422
67,45,76890,93216,0.175141607
67,46,108828,113040,0.037261146
67,47,59094,80544,0.266314064
67,48,111882,116124,0.036529916
67,49,112176,118122,0.050337786
68,0,58608,76932,0.238184371
68,1,102294,107742,0.050565239
68,2,113340,120000,0.0555
68,3,97572,102714,0.050061335
68,4,89760,99420,0.097163549
68,5,87882,97740,0.100859423
68,6,106500,112716,0.05514745
68,7,28338,39144,0.276057633
68,8,78126,93972,0.168624697
68,9,101898,105750,0.036425532
68,10,106938,112908,0.052874907
68,11,75414,91836,0.178818764
68,12,73248,88692,0.174130699
68,13,104358,112368,0.071283639
68,14,106962,112404,0.048414647
68,15,111726,118944,0.060684019
68,16,101628,107490,0.054535306
68,17,80364,95028,0.154312413
68,18,66774,83928,0.204389477
68,19,108060,112332,0.038030125
68,20,88776,99186,0.104954328
68,21,66138,84012,0.212755321
68,22,61284,80808,0.241609742
68,23,113046,120000,0.05795
68,24,99816,104334,0.043303238
68,25,73602,89088,0.173828125
68,26,106308,109638,0.030372681
68,27,85470,98724,0.134253069
68,28,42678,60216,0.291251495
68,29,73902,89628,0.175458562
68,30,95394,101922,0.064048979
68,31,100326,104472,0.039685275
68,32,94254,101808,0.074198491
68,33,97944,103980,0.058049625
68,34,78882,93708,0.15821488
68,35,110418,116634,0.053294923
68,36,65268,83460,0.217972682
68,37,109422,115464,0.052327998
68,38,91176,100188,0.089950892
68,39,107634,112986,0.047368701
68,40,88686,98634,0.100857716
68,41,86484,98034,0.117816268
68,42,105552,110682,0.046349
68,43,112794,120000,0.06005
68,44,112530,120000,0.06225
68,45,65484,84192,0.222206385
68,46,72096,89520,0.19463807
68,47,86184,98304,0.123291016
68,48,76536,91560,0.164089122
68,49,84144,97962,0.141054695
69,0,116040,120000,0.033
69,1,67710,83136,0.185551386
69,2,95622,102720,0.069100467
69,3,100698,108648,0.073172079
69,4,106566,112272,0.050823001
69,5,96888,102402,0.053846605
69,6,97092,103896,0.065488565
69,7,104124,110688,0.059301821
69,8,99042,104850,0.055393419
69,9,82770,95532,0.133588745
69,10,101958,109656,0.070201357
69,11,100398,107370,0.064934339
69,12,101058,108390,0.067644617
69,13,104454,113226,0.077473372
69,14,96414,103068,0.06455932
69,15,116226,120000,0.03145
69,16,109254,120000,0.08955
69,17,96546,102426,0.057407299
69,18,98286,104148,0.056285286
69,19,50838,69276,0.26615278
69,20,98460,105570,0.067348679
69,21,60486,78636,0.230810316
69,22,102528,112116,0.08551857
69,23,81570,94488,0.136715773
69,24,81870,94650,0.135023772
69,25,108312,118182,0.083515256
69,26,92172,99870,0.077080204
69,27,103212,113328,0.089263024
69,28,102840,111180,0.075013492
69,29,107148,115080,0.068925965
69,30,80832,94980,0.148957675
69,31,93012,102024,0.088332157
69,32,79782,95244,0.162340935
69,33,52812,71976,0.266255418
69,34,96828,103182,0.061580508
69,35,71622,86184,0.168964077
69,36,74280,89016,0.165543273
69,37,89424,98454,0.09171796
69,38,62904,79968,0.213385354
69,39,101784,108600,0.062762431
69,40,95406,102210,0.066568829
69,41,67422,83748,0.194941969
69,42,49890,68784,0.274685973
69,43,106908,116010,0.078458754
69,44,85260,97536,0.12586122
69,45,104670,111450,0.060834455
69,46,102030,111012,0.080910172
69,47,102510,109782,0.066240367
69,48,70890,88860,0.202228224
69,49,81000,93372,0.132502249
70,0,70314,87132,0.193017491
70,1,65004,80952,0.197005633
70,2,103848,112158,0.074091906
70,3,97008,104502,0.071711546
70,4,103218,112464,0.082212975
70,5,91572,100656,0.090247973
70,6,108036,120000,0.0997
70,7,100392,110022,0.087527949
70,8,93852,100248,0.063801772
70,9,72462,85620,0.153679047
70,10,101892,113280,0.100529661
70,11,100620,108540,0.072968491
70,12,85032,96324,0.117229351
70,13,97104,103848,0.064941068
70,14,106620,120000,0.1115
70,15,91194,99390,0.082463024
70,16,70080,85740,0.182645206
70,17,93204,100140,0.069263032
70,18,96654,105882,0.087153624
70,19,62118,80004,0.223563822
70,20,82020,96972,0.154188838
70,21,101676,112920,0.09957492
70,22,90780,99924,0.091509547
70,23,110190,120000,0.08175
70,24,90870,99198,0.083953306
70,25,99780,110856,0.099913401
70,26,98670,106794,0.076071689
70,27,106794,117354,0.089984151
70,28,106800,120000,0.11
70,29,89100,98520,0.095615104
70,30,79398,92328,0.14004419
70,31,95424,102690,0.070756646
70,32,99648,111372,0.105268829
70,33,88656,98490,0.0998477
70,34,98394,110778,0.11179115
70,35,102042,111336,0.083477042
70,36,85758,98010,0.125007652
70,37,93684,100068,0.063796618
70,38,87492,98622,0.112855144
70,39,18630,25476,0.268723504
70,40,105084,116316,0.096564531
70,41,84738,96876,0.125294191
70,42,90288,100386,0.100591716
70,43,80604,93636,0.13917724
70,44,53154,71316,0.254669359
70,45,55554,75876,0.267831725
70,46,89292,97602,0.085141698
70,47,104400,118470,0.118764244
70,48,104610,117792,0.111909128
70,49,103068,115062,0.104239454
71,0,112716,120000,0.0607
71,1,110838,112536,0.015088505
71,2,92580,102024,0.092566455
71,3,91998,101316,0.091969679
71,4,110412,114660,0.037048666
71,5,109332,114234,0.042911918
71,6,97218,104502,0.069702015
71,7,99636,105390,0.05459721
71,8,100608,105348,0.044993735
71,9,102120,105828,0.035037986
71,10,102486,106446,0.037201962
71,11,77970,95256,0.181468884
71,12,89424,99270,0.099184044
71,13,92280,102300,0.097947214
71,14,48936,69252,0.293363369
71,15,114126,120000,0.04895
71,16,70176,85962,0.183639282
71,17,110172,115692,0.047712893
71,18,33144,45840,0.276963351
71,19,92106,102606,0.102333197
71,20,110748,120000,0.0771
71,21,64230,84408,0.23905317
71,22,110364,117756,0.062773871
71,23,60036,79524,0.245058096
71,24,107076,108294,0.011247161
71,25,109692,112800,0.027553191
71,26,108096,110352,0.020443671
71,27,98214,104238,0.057790825
71,28,66354,84468,0.214448075
71,29,108870,110442,0.014233715
71,30,73650,90264,0.18406009
71,31,108660,110598,0.017522921
71,32,110148,117378,0.06159587
71,33,105438,107394,0.018213308
71,34,106272,107748,0.01369863
71,35,92310,102462,0.099080635
71,36,97236,104190,0.066743449
71,37,107808,112272,0.039760581
71,38,108504,114402,0.051555043
71,39,73620,91752,0.19761967
71,40,95214,103476,0.079844602
71,41,107502,109398,0.017331213
71,42,87954,99516,0.116182322
71,43,109134,113646,0.039702233
71,44,110172,114384,0.036823332
71,45,89874,100758,0.108021199
71,46,109044,110100,0.009591281
71,47,107970,108618,0.005965862
71,48,90366,101808,0.112388025
71,49,105978,107532,0.014451512
72,0,111228,116370,0.044186646
72,1,78906,93540,0.15644644
72,2,83412,96732,0.137700037
72,3,110592,115602,0.043338351
72,4,97644,103146,0.053341865
72,5,86832,99336,0.125875815
72,6,99438,103812,0.042133857
72,7,66618,84624,0.212776517
72,8,104154,106014,0.017544853
72,9,84384,98298,0.141549167
72,10,108066,110472,0.021779274
72,11,79944,96348,0.170257815
72,12,100758,106344,0.052527646
72,13,108756,112926,0.036926837
72,14,44796,62448,0.282667179
72,15,101178,106014,0.045616617
72,16,114240,120000,0.048
72,17,108498,112344,0.034234138
72,18,96690,102870,0.060075824
72,19,112932,120000,0.0589
72,20,99324,104280,0.047525892
72,21,91158,100908,0.096622666
72,22,81768,97320,0.159802713
72,23,108396,112002,0.032195854
72,24,103242,106272,0.028511743
72,25,109974,114396,0.038655198
72,26,66720,84060,0.206281228
72,27,106356,108594,0.020608873
72,28,93324,100740,0.073615247
72,29,108480,111228,0.024706009
72,30,79392,95184,0.165910237
72,31,63090,80784,0.21902852
72,32,105114,106986,0.017497617
72,33,96840,103398,0.063424824
72,34,113616,120000,0.0532
72,35,108456,111474,0.027073578
72,36,57852,77592,0.254407671
72,37,56520,76428,0.260480452
72,38,109794,113898,0.036032239
72,39,113754,120000,0.05205
72,40,106626,110046,0.031077913
72,41,104412,106896,0.023237539
72,42,104802,107136,0.021785394
72,43,109104,113364,0.037578067
72,44,70338,87636,0.197384636
72,45,95772,101802,0.059232628
72,46,104010,106770,0.025849958
72,47,107400,110886,0.031437693
72,48,109050,112158,0.027710908
72,49,113154,120000,0.05705
73,0,61032,79164,0.229043505
73,1,71532,87894,0.186156052
73,2,40572,57168,0.290302267
73,3,100014,104238,0.04052265
73,4,51114,71112,0.28121836
73,5,102078,105822,0.035380167
73,6,84864,95172,0.108309167
73,7,67362,84720,0.204886686
73,8,89736,98898,0.092640903
73,9,110124,115620,0.047535029
73,10,57624,77364,0.255157438
73,11,66462,84336,0.211937962
73,12,102120,109038,0.063445771
73,13,69264,84876,0.183938923
73,14,104478,108930,0.040870284
73,15,104682,109386,0.043003675
73,16,84120,96936,0.132210943
73,17,79158,92292,0.142309193
73,18,96942,102522,0.054427342
73,19,75456,91404,0.174478141
73,20,29436,41460,0.290014472
73,21,74718,90768,0.176824432
73,22,95916,102054,0.060144629
73,23,26046,35460,0.265482234
73,24,112872,120000,0.0594
73,25,103200,109356,0.056293208
73,26,111228,117732,0.055244114
73,27,99222,103614,0.042388094
73,28,57198,76500,0.252313725
73,29,75546,90552,0.165716936
73,30,91626,100026,0.083978166
73,31,83568,95928,0.128846635
73,32,110664,117204,0.055800143
73,33,63012,81216,0.224143026
73,34,114936,120000,0.0422
73,35,89016,98058,0.092210732
73,36,111948,118770,0.057438747
73,37,104220,110088,0.053302812
73,38,116850,120000,0.02625
73,39,81354,94536,0.139438944
73,40,104076,109482,0.04937798
73,41,100146,103524,0.032630115
73,42,108570,114576,0.052419355
73,43,55884,74892,0.25380548
73,44,111252,117732,0.055040261
73,45,103464,107376,0.036432722
73,46,107886,114354,0.056561205
73,47,105180,110106,0.044738706
73,48,104190,110286,0.055274468
73,49,60414,79560,0.240648567
74,0,78066,93852,0.168200997
74,1,82350,94068,0.12456946
74,2,109470,120000,0.08775
74,3,63618,81012,0.214708932
74,4,86652,97644,0.112572201
74,5,99258,107868,0.07981978
74,6,103644,112392,0.077834721
74,7,86244,96936,0.110299579
74,8,103902,113694,0.086125917
74,9,98976,103440,0.043155452
74,10,85848,97296,0.117661569
74,11,45618,62052,0.26484239
74,12,77286,93492,0.173341035
74,13,104706,115932,0.096832626
74,14,17352,23112,0.249221184
74,15,104064,111582,0.067376459
74,16,99384,107502,0.075514874
74,17,103956,111606,0.068544702
74,18,88566,98484,0.100706714
74,19,51594,71844,0.281860698
74,20,103218,108858,0.051810616
74,21,74904,89436,0.162484905
74,22,90438,99234,0.088638975
74,23,92928,99690,0.067830274
74,24,57612,75768,0.239626227
74,25,90210,100608,0.103351622
74,26,80250,91812,0.125931251
74,27,107490,116976,0.081093558
74,28,97524,103386,0.056700133
74,29,113160,120000,0.057
74,30,101778,110388,0.077997608
74,31,95844,101964,0.060021184
74,32,79266,91692,0.135518911
74,33,101520,109050,0.069050894
74,34,105714,112638,0.061471262
74,35,63984,81756,0.217378541
74,36,62178,79968,0.222463986
74,37,111930,120000,0.06725
74,38,71748,84144,0.147318882
74,39,63144,78636,0.197009004
74,40,73014,88266,0.172795867
74,41,54738,74460,0.264867043
74,42,42714,57048,0.251262095
74,43,43494,59304,0.266592473
74,44,15060,20628,0.269924375
74,45,96348,101706,0.052681258
74,46,93888,100584,0.066571224
74,47,107070,116094,0.077730115
74,48,90546,99576,0.090684502
74,49,96360,101538,0.050995686
75,0,96618,104478,0.075231149
75,1,114612,120000,0.0449
75,2,102222,112248,0.089320077
75,3,43074,58296,0.261115685
75,4,99924,111804,0.106257379
75,5,97086,103116,0.058477831
75,6,101904,114558,0.110459331
75,7,99744,107766,0.074439062
75,8,59700,77184,0.226523632
75,9,103974,114330,0.0905799
75,10,71940,85236,0.155990427
75,11,88854,97518,0.088845136
75,12,89166,98772,0.097254283
75,13,101394,112722,0.100495023
75,14,95298,101496,0.061066446
75,15,98238,108612,0.095514308
75,16,86508,94332,0.082941102
75,17,93666,100362,0.066718479
75,18,94836,101832,0.068701391
75,19,90294,99072,0.088602229
75,20,100320,112848,0.111016589
75,21,92898,102552,0.094137608
75,22,63756,79272,0.195731153
75,23,36042,47832,0.246487707
75,24,85884,96432,0.109382778
75,25,87318,94764,0.078574142
75,26,98430,111486,0.117108875
75,27,68952,82656,0.165795587
75,28,88632,98958,0.104347299
75,29,103872,114498,0.092805114
75,30,95946,104850,0.084921316
75,31,92124,98568,0.065376187
75,32,93072,99876,0.068124474
75,33,63882,80292,0.204379017
75,34,65706,79704,0.175624812
75,35,100758,109788,0.082249426
75,36,103770,113334,0.084387739
75,37,89988,98556,0.086935346
75,38,81882,93180,0.121249195
75,39,110202,119520,0.077961847
75,40,71784,85548,0.160892131
75,41,105900,119004,0.110113946
75,42,102018,109950,0.072141883
75,43,66132,80892,0.18246551
75,44,93162,99468,0.063397273
75,45,108852,120000,0.0929
75,46,81696,93096,0.122454241
75,47,43176,59448,0.273718208
75,48,102510,114186,0.102254217
75,49,92256,99342,0.071329347
76,0,104076,118116,0.118866199
76,1,81492,92532,0.119310077
76,2,97206,109956,0.115955473
76,3,81636,91248,0.105339295
76,4,77400,89004,0.130376163
76,5,107988,120000,0.1001
76,6,94026,102930,0.086505392
76,7,84012,94212,0.108266463
76,8,94908,102300,0.072258065
76,9,95226,103140,0.076730657
76,10,91908,100812,0.088322819
76,11,106044,120000,0.1163
76,12,93138,100380,0.072145846
76,13,103242,118902,0.131705102
76,14,78606,88950,0.116290051
76,15,95154,104628,0.090549375
76,16,74340,85188,0.127341879
76,17,91446,99096,0.077197869
76,18,78216,88068,0.111868102
76,19,92556,103146,0.102670002
76,20,90324,98022,0.07853339
76,21,94986,107100,0.113109244
76,22,86148,96276,0.105197557
76,23,70974,84324,0.158317917
76,24,98286,109596,0.103197197
76,25,80622,89610,0.100301306
76,26,102498,116430,0.119659881
76,27,91416,102678,0.109682697
76,28,82974,91212,0.090317064
76,29,41358,53352,0.224808817
76,30,99906,113124,0.116845232
76,31,103008,118056,0.127464932
76,32,94134,105900,0.111104816
76,33,75984,89520,0.151206434
76,34,96138,107214,0.103307404
76,35,56028,73080,0.233333333
76,36,90588,98856,0.083636805
76,37,73278,85548,0.143428251
76,38,105264,120000,0.1228
76,39,89604,97428,0.080305456
76,40,84654,94464,0.103849085
76,41,70020,83628,0.16272062
76,42,94494,109980,0.14080742
76,43,33342,44052,0.243121765
76,44,113502,120000,0.05415
76,45,48474,62700,0.226889952
76,46,67386,80820,0.166221232
76,47,103158,114426,0.098474123
76,48,93486,101052,0.074872343
76,49,55752,72948,0.235729561
77,0,109632,114816,0.045150502
77,1,94632,102258,0.074576072
77,2,92796,101946,0.089753399
77,3,69120,85956,0.195867653
77,4,108936,113334,0.038805654
77,5,90408,100050,0.096371814
77,6,67692,86292,0.215547212
77,7,15552,21420,0.27394958
77,8,110724,118470,0.065383641
77,9,52668,73668,0.285062714
77,10,44076,62652,0.296494924
77,11,91284,100794,0.094350854
77,12,52896,73428,0.279620853
77,13,75132,92556,0.188253598
77,14,83556,98088,0.148152679
77,15,85440,98100,0.129051988
77,16,107628,111108,0.031320877
77,17,107028,109206,0.019943959
77,18,109416,113964,0.039907339
77,19,106500,107142,0.005992048
77,20,107508,109788,0.020767297
77,21,76176,94044,0.189996172
77,22,106812,110568,0.033970046
77,23,59196,78696,0.24778896
77,24,100476,104646,0.039848633
77,25,106716,108990,0.020864299
77,26,107520,108954,0.013161518
77,27,102036,106350,0.040564175
77,28,105408,106926,0.014196734
77,29,78708,93288,0.156290198
77,30,91092,100356,0.092311372
77,31,107940,115662,0.066763501
77,32,87420,99336,0.119956511
77,33,106212,107520,0.012165179
77,34,80904,94440,0.143329098
77,35,37020,52488,0.29469593
77,36,110172,114978,0.041799301
77,37,33528,47028,0.287063026
77,38,92976,100998,0.079427315
77,39,102516,104982,0.023489741
77,40,58200,76848,0.242660837
77,41,107508,108546,0.009562766
77,42,50832,71520,0.289261745
77,43,110004,118398,0.070896468
77,44,108180,113532,0.047140894
77,45,36012,51240,0.297189696
77,46,110496,118272,0.065746753
77,47,101496,106080,0.04321267
77,48,112080,120000,0.066
77,49,99912,105504,0.05300273
78,0,63336,81180,0.219807834
78,1,108408,113856,0.047849916
78,2,63708,81024,0.213714455
78,3,106620,111750,0.04590604
78,4,109200,116250,0.060645161
78,5,107412,111942,0.040467385
78,6,49632,68472,0.275148966
78,7,87900,98616,0.108663908
78,8,48888,66612,0.266078184
78,9,103404,105642,0.021184756
78,10,110112,120000,0.0824
78,11,67080,85044,0.211231833
78,12,85596,97296,0.120251603
78,13,105288,107616,0.021632471
78,14,76212,89904,0.152295782
78,15,109404,116310,0.059375806
78,16,108732,116688,0.068181818
78,17,68052,84300,0.192740214
78,18,87804,98184,0.105719873
78,19,67596,83934,0.194652942
78,20,82728,96864,0.145936571
78,21,50832,69636,0.270032742
78,22,75864,92040,0.175749674
78,23,79176,92844,0.147214683
78,24,110796,119520,0.072991968
78,25,77220,91776,0.158603556
78,26,109224,113130,0.034526651
78,27,72468,87420,0.171036376
78,28,111276,120000,0.0727
78,29,78120,92616,0.156517232
78,30,106920,111726,0.04301595
78,31,64416,81312,0.207792208
78,32,113700,120000,0.0525
78,33,102060,105192,0.029774127
78,34,108612,115824,0.062266888
78,35,82032,95736,0.143143645
78,36,109380,116718,0.06286948
78,37,100956,104274,0.031820013
78,38,103092,107592,0.041824671
78,39,100956,105306,0.041308188
78,40,67824,86052,0.211825408
78,41,60456,77640,0.221329212
78,42,66156,82884,0.201824236
78,43,102996,105876,0.027201632
78,44,107712,115380,0.066458658
78,45,63132,80724,0.217927754
78,46,44028,60708,0.274757857
78,47,83508,97536,0.143823819
78,48,103452,106518,0.028783868
78,49,63756,80616,0.209139625
79,0,108504,114738,0.054332479
79,1,83904,97068,0.135616269
79,2,71088,85752,0.171004758
79,3,100680,104286,0.034577987
79,4,86412,96456,0.104130381
79,5,109068,116112,0.060665564
79,6,93636,100122,0.064780967
79,7,104292,109200,0.044945055
79,8,110664,120000,0.0778
79,9,109044,116310,0.062470983
79,10,105672,112188,0.058081078
79,11,97536,102108,0.044776119
79,12,93420,100704,0.072330791
79,13,97548,102624,0.049462114
79,14,69324,84222,0.176889649
79,15,100692,105162,0.042505848
79,16,13116,18180,0.278547855
79,17,91092,99690,0.086247367
79,18,94008,99888,0.05886593
79,19,85764,97590,0.121180449
79,20,109116,117990,0.075209764
79,21,100920,106440,0.051860203
79,22,104520,110430,0.053518066
79,23,107832,115950,0.070012937
79,24,89544,98892,0.094527363
79,25,53448,72336,0.261114798
79,26,74316,88104,0.156496867
79,27,57444,76944,0.253431067
79,28,66744,82260,0.188621444
79,29,104232,110064,0.052987353
79,30,104664,110814,0.055498403
79,31,71160,86364,0.176045575
79,32,100488,103668,0.030674847
79,33,76656,91728,0.164311879
79,34,46272,65064,0.288823312
79,35,107520,113340,0.051349921
79,36,54744,73272,0.252866033
79,37,107700,114252,0.057346917
79,38,35100,48768,0.280265748
79,39,59928,77568,0.227413366
79,40,103452,107934,0.041525377
79,41,108204,112572,0.038801833
79,42,85560,97434,0.12186711
79,43,97764,102414,0.045403949
79,44,89460,99462,0.100561018
79,45,103212,110970,0.069910787
79,46,84756,96960,0.125866337
79,47,86196,98772,0.127323533
79,48,103308,109590,0.057322748
79,49,94788,101244,0.063766742
80,0,67608,84132,0.196405648
80,1,61608,78624,0.216422466
80,2,45552,60852,0.251429698
80,3,53748,73224,0.265978368
80,4,101448,106662,0.048883389
80,5,103692,112224,0.076026518
80,6,70776,86220,0.179123173
80,7,74784,87828,0.148517557
80,8,98004,103050,0.048966521
80,9,98808,105114,0.059992009
80,10,76008,88248,0.138700027
80,11,99216,105438,0.059010983
80,12,52368,70992,0.262339419
80,13,65136,80400,0.189850746
80,14,105852,113322,0.065918357
80,15,92448,98826,0.064537672
80,16,81756,94722,0.136884779
80,17,105936,118164,0.103483294
80,18,106020,115224,0.079879192
80,19,107508,117162,0.08239873
80,20,96660,101976,0.052129913
80,21,94668,101028,0.062952845
80,22,95868,101814,0.058400613
80,23,97680,104562,0.06581741
80,24,106428,114750,0.072522876
80,25,30720,41412,0.258186033
80,26,97224,102762,0.053891516
80,27,105624,114282,0.075759962
80,28,66348,80976,0.180646117
80,29,96732,102978,0.060653732
80,30,40188,53712,0.25178731
80,31,67152,81648,0.177542622
80,32,68136,84408,0.192777936
80,33,43512,59748,0.271741314
80,34,98748,104802,0.057766073
80,35,93828,101676,0.077186357
80,36,58320,77112,0.243697479
80,37,109644,118218,0.072527026
80,38,63108,80904,0.219964402
80,39,84804,96072,0.117287035
80,40,70884,86112,0.176839465
80,41,93252,100536,0.072451659
80,42,67752,84276,0.196070056
80,43,102192,108918,0.061752878
80,44,101484,108864,0.067791005
80,45,102072,108072,0.055518543
80,46,76608,91080,0.158893281
80,47,44784,59904,0.252403846
80,48,62796,78360,0.198621746
80,49,73356,86772,0.154612087
81,0,99516,106386,0.064576166
81,1,102564,113628,0.097370366
81,2,98400,104436,0.057796162
81,3,43548,58716,0.258328224
81,4,102480,115836,0.115300943
81,5,61692,77154,0.200404386
81,6,94704,102732,0.078145077
81,7,72276,84198,0.141594812
81,8,58740,75564,0.222645704
81,9,41112,55320,0.256832972
81,10,98616,108756,0.093236235
81,11,89940,97662,0.079068624
81,12,54204,72816,0.255603164
81,13,101100,110436,0.084537651
81,14,101064,109602,0.077900038
81,15,88596,97248,0.088968411
81,16,71796,86328,0.168334723
81,17,112380,120000,0.0635
81,18,97464,109446,0.109478647
81,19,99720,106968,0.067758582
81,20,105144,117924,0.108374886
81,21,90072,98508,0.085637715
81,22,57000,73368,0.223094537
81,23,75960,88008,0.136896646
81,24,56412,74472,0.242507251
81,25,56892,73200,0.222786885
81,26,67848,83976,0.192054873
81,27,104772,116724,0.102395394
81,28,98508,107934,0.087331147
81,29,96120,103704,0.07313122
81,30,38172,50616,0.245851114
81,31,111252,120000,0.0729
81,32,84216,96036,0.123078845
81,33,99864,110106,0.093019454
81,34,89736,97620,0.080762139
81,35,103884,113340,0.083430386
81,36,93636,101034,0.073222875
81,37,98748,106032,0.068696243
81,38,93816,99654,0.058582696
81,39,99192,110130,0.099318987
81,40,96744,104646,0.075511725
81,41,57480,74400,0.227419355
81,42,100584,110850,0.092611637
81,43,99564,107454,0.073426769
81,44,88716,97602,0.091043216
81,45,98052,106674,0.080825693
81,46,85128,94908,0.103047161
81,47,38736,51264,0.244382022
81,48,54048,72240,0.251827243
81,49,102180,112398,0.090909091
82,0,94560,106578,0.112762484
82,1,97848,108720,0.1
82,2,96144,105678,0.090217453
82,3,49092,62844,0.218827573
82,4,89640,97908,0.084446623
82,5,97260,111522,0.127885081
82,6,95928,105732,0.092725003
82,7,100104,113298,0.116453953
82,8,93180,105816,0.119414833
82,9,81288,94488,0.139700279
82,10,74892,85128,0.120242458
82,11,90300,98040,0.078947368
82,12,92856,102636,0.095288203
82,13,105384,120000,0.1218
82,14,55944,73788,0.24182794
82,15,81144,93144,0.128832775
82,16,73008,86280,0.153824757
82,17,95832,104310,0.081276963
82,18,74088,86412,0.142619081
82,19,96252,105744,0.089763958
82,20,91044,98088,0.071813066
82,21,100260,115158,0.129370083
82,22,92184,100428,0.082088661
82,23,95100,103992,0.085506577
82,24,88884,97182,0.085386183
82,25,96156,105762,0.090826573
82,26,92736,106944,0.132854578
82,27,73884,85476,0.135617015
82,28,98904,109608,0.097657105
82,29,93372,101544,0.080477429
82,30,91200,99498,0.083398661
82,31,76860,86700,0.11349481
82,32,96924,112332,0.137164833
82,33,100668,116910,0.13892738
82,34,96432,110484,0.127185837
82,35,91380,98844,0.075512929
82,36,79404,89472,0.112526824
82,37,59604,75552,0.211086404
82,38,96780,106554,0.091728138
82,39,89448,96744,0.07541553
82,40,113292,120000,0.0559
82,41,90948,98466,0.076351228
82,42,76368,89784,0.149425287
82,43,35160,45336,0.224457385
82,44,77328,87984,0.12111293
82,45,46440,62244,0.253903991
82,46,93288,106572,0.124648125
82,47,40572,54516,0.25577812
82,48,98040,105498,0.070693283
82,49,84336,92124,0.084538231
83,0,91704,105858,0.133707419
83,1,83700,90504,0.075178998
83,2,92472,100680,0.081525626
83,3,87528,98784,0.113945578
83,4,76536,86688,0.117109635
83,5,89688,104052,0.138046361
83,6,96984,111270,0.128390402
83,7,92808,103254,0.101167993
83,8,95592,108660,0.120265047
83,9,83556,90060,0.072218521
83,10,95040,108648,0.125248509
83,11,63864,80148,0.203174128
83,12,77424,91020,0.149373764
83,13,56988,73032,0.219684522
83,14,51384,64824,0.207330618
83,15,61080,75072,0.186381074
83,16,90528,99576,0.090865269
83,17,92112,101688,0.094170404
83,18,90600,100764,0.100869358
83,19,94392,102474,0.078868786
